timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435298924976,1.5625,3.8125,1.1875,4.2879737347609765,1.5625,-3.8125,1.1875
1435298925374,-1.3125,-1.375,-2,2.7592175068305145,-1.3125,1.375,-2
1435298925572,3.75,-0.5,-0.9375,3.897615456917216,3.75,0.5,-0.9375
1435298925574,-1.625,2,0.75,2.683863819197986,-1.625,-2,0.75
1435298925772,-1.4375,-0.75,0.4375,1.6793786053180504,-1.4375,0.75,0.4375
1435298925970,2.1875,5.5625,-0.4375,5.993160163886829,2.1875,-5.5625,-0.4375
1435298926169,0.0625,2.375,-1.25,2.684591449364316,0.0625,-2.375,-1.25
1435298926566,0.8125,1.375,-0.5,1.6735534798744856,0.8125,-1.375,-0.5
1435298926764,0.8125,1.375,1.5,2.191068517869763,0.8125,-1.375,1.5
1435298926963,-2.5,-2.25,-0.3125,3.377892279217915,-2.5,2.25,-0.3125
1435298927162,0.375,-2.0625,-1.9375,2.854546811667309,0.375,2.0625,-1.9375
1435298927361,0.9375,0.875,0.3125,1.3199195051214296,0.9375,-0.875,0.3125
1435298927559,-0.6875,0.6875,-0.6875,1.190784930203603,-0.6875,-0.6875,-0.6875
1435298927759,1.8125,2.6875,1.8125,3.713888629186395,1.8125,-2.6875,1.8125
1435298928156,-1.6875,-1.25,-1.625,2.655330723281,-1.6875,1.25,-1.625
1435298928355,1.875,5.5,-2.3125,6.254061180545007,1.875,-5.5,-2.3125
1435298928357,2.6875,1.1875,0.375,2.9619989027681966,2.6875,-1.1875,0.375
1435298928555,-1.25,-0.875,-2.4375,2.8756792675818352,-1.25,0.875,-2.4375
1435298928752,-0.25,2.0625,1.0625,2.333519337824309,-0.25,-2.0625,1.0625
1435298928951,-0.375,1.25,-0.75,1.505199322349037,-0.375,-1.25,-0.75
1435298929150,0.5,0.8125,-0.8125,1.2531211034852139,0.5,-0.8125,-0.8125
1435298929350,-1.8125,1.9375,0.375,2.6794938887782522,-1.8125,-1.9375,0.375
1435298929746,-1.5,-1.25,1.6875,2.580727852757822,-1.5,1.25,1.6875
1435298929748,1,5,-1.25,5.25,1,-5,-1.25
1435298929945,1.0625,2.25,-0.4375,2.526422866425967,1.0625,-2.25,-0.4375
timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435298964729,-1.4375,-0.4375,-0.6875,1.6524130083002857,-1.4375,0.4375,-0.6875
1435298964731,0.375,0.0625,-0.1875,0.42389562394532926,0.375,-0.0625,-0.1875
1435298964926,-1.25,2.8125,1.0625,3.2560040694077763,-1.25,-2.8125,1.0625
1435298965124,-2.0625,-0.9375,-2.375,3.2822915013752207,-2.0625,0.9375,-2.375
1435298965522,2,2.625,-1.3125,3.551518161293843,2,-2.625,-1.3125
1435298965524,1.0625,1.9375,-0.4375,2.2526026613675123,1.0625,-1.9375,-0.4375
1435298965721,0.1875,0.9375,0.1875,0.9742785792574935,0.1875,-0.9375,0.1875
1435298966118,2.3125,3.0625,1.6875,4.192161584433501,2.3125,-3.0625,1.6875
1435298966120,-1.8125,-1.5625,-1.125,2.6442744751632725,-1.8125,1.5625,-1.125
1435298966317,1,0.1875,0,1.0174262872562316,1,-0.1875,0
1435298966713,-1.25,1.4375,0.1875,1.9141741038891944,-1.25,-1.4375,0.1875
1435298966715,-0.75,-0.125,0.0625,0.7629097259833564,-0.75,0.125,0.0625
1435298966913,1.0625,-0.1875,-1,1.4710752869924775,1.0625,0.1875,-1
1435298967310,0.5625,1.9375,-0.8125,2.1749640801631642,0.5625,-1.9375,-0.8125
1435298967312,0,0.75,-1.1875,1.4045128158902644,0,-0.75,-1.1875
1435298967708,1.5,2.3125,0.5,2.8013668538768712,1.5,-2.3125,0.5
1435298967712,-1.125,-1.1875,-0.9375,1.8853878911247945,-1.125,1.1875,-0.9375
1435298968106,0.3125,0.125,-0.375,0.5038911092686593,0.3125,-0.125,-0.375
1435298968107,-1.8125,1.875,1.125,2.840141941875441,-1.8125,-1.875,1.125
1435298968306,-1.5,-0.8125,-2.25,2.8235892495191295,-1.5,0.8125,-2.25
1435298968503,2.5,3.875,-0.375,4.626688880830437,2.5,-3.875,-0.375
1435298968702,-0.5,2.0625,-1.75,2.7507101355831733,-0.5,-2.0625,-1.75
1435298969298,0.1875,1,-0.8125,1.3020416659999787,0.1875,-1,-0.8125
1435298969299,1.125,1.75,1.5,2.564785566085399,1.125,-1.75,1.5
1435298969301,-1.9375,-1.5,-4.5625,5.178833121466649,-1.9375,1.5,-4.5625
1435298969497,5.4375,-0.125,-3.0625,6.241869711873198,5.4375,0.125,-3.0625
1435298969695,3,0.125,0.25,3.0129926982984876,3,-0.125,0.25
1435298969895,-0.5625,0.3125,-0.25,0.6903350635742038,-0.5625,-0.3125,-0.25
1435298970094,1.4375,3.25,-0.125,3.5559149666436065,1.4375,-3.25,-0.125
1435298970292,-0.6875,1.75,-0.8125,2.0482462010217426,-0.6875,-1.75,-0.8125
1435298970491,0.125,1.125,0.375,1.192424001771182,0.125,-1.125,0.375
1435298970689,0.6875,3.0625,1.5,3.4787300125189367,0.6875,-3.0625,1.5
1435298970888,-1.6875,-1.375,-1,2.3954709870921,-1.6875,1.375,-1
1435298971087,-3.75,0.0625,-2.25,4.373660509230226,-3.75,-0.0625,-2.25
1435298971286,1.1875,1.0625,-0.5,1.6700486519859234,1.1875,-1.0625,-0.5
1435298971485,-0.1875,1.1875,0.125,1.2086924753633572,-0.1875,-1.1875,0.125
1435298971683,2.5,2.8125,0.8125,3.8497158986086233,2.5,-2.8125,0.8125
1435298971882,-1.9375,-0.3125,-1,2.2026262733382618,-1.9375,0.3125,-1
1435298972081,1.6875,0.375,-0.125,1.733178077982756,1.6875,-0.375,-0.125
1435298972279,-2.3125,1.75,0.5,2.9428143417483885,-2.3125,-1.75,0.5
1435298972676,-1.5,-1.125,-0.5625,1.9575574704207281,-1.5,1.125,-0.5625
1435298972876,0.375,0.375,-0.8125,0.9702609185162515,0.375,-0.375,-0.8125
1435298972878,1.5,1.875,-0.8125,2.5349124738341557,1.5,-1.875,-0.8125
1435298973274,1.3125,0.125,-0.4375,1.3891319231808044,1.3125,-0.125,-0.4375
1435298973276,0.9375,2.3125,1.5,2.911453674713029,0.9375,-2.3125,1.5
1435298973474,-1.8125,-1.3125,1.6875,2.8027609155973328,-1.8125,1.3125,1.6875
1435298973671,-6,-1.125,-1.375,6.257495505391914,-6,1.125,-1.375
1435298973870,0.6875,1.625,0.125,1.7688714622606132,0.6875,-1.625,0.125
1435298974068,-0.5625,0.5625,0,0.795495128834866,-0.5625,-0.5625,0
1435298974664,2.25,2.4375,0.875,3.4306750429033643,2.25,-2.4375,0.875
