timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435297155022,-0.3125,0.9375,0.1875,1.0058423087144426,-0.3125,-0.9375,0.1875
1435297155220,-0.25,1.125,0.4375,1.2326926827072513,-0.25,-1.125,0.4375
1435297155419,-1.3125,1.75,-0.4375,2.2308210371968435,-1.3125,-1.75,-0.4375
1435297155618,0.0625,0.3125,0.125,0.3423265984407288,0.0625,-0.3125,0.125
1435297155816,-0.5625,0.375,-0.125,0.6875,-0.5625,-0.375,-0.125
1435297156015,-0.4375,1.125,0.25,1.2326926827072513,-0.4375,-1.125,0.25
1435297156214,-0.4375,0.875,0.25,1.0097184013377194,-0.4375,-0.875,0.25
1435297156413,-0.25,0.9375,0.125,0.978279740156158,-0.25,-0.9375,0.125
1435297156612,-0.9375,0.75,0.5,1.3005407529178008,-0.9375,-0.75,0.5
1435297156810,-1.375,1.6875,-0.5,2.2334460481507046,-1.375,-1.6875,-0.5
1435297157009,-0.0625,0.3125,-0.1875,0.369754986443726,-0.0625,-0.3125,-0.1875
1435297157208,-1.5625,0.3125,-0.0625,1.5946688527716342,-1.5625,-0.3125,-0.0625
1435297157406,-0.6875,0.5625,0.25,0.9228014412645875,-0.6875,-0.5625,0.25
1435297157804,-0.5,0.875,0.1875,1.0250762166785454,-0.5,-0.875,0.1875
1435297157805,-0.3125,0.875,0.0625,0.9312290266094587,-0.3125,-0.875,0.0625
1435297158003,0.1875,1.75,-0.0625,1.7611253504506714,0.1875,-1.75,-0.0625
1435297158201,-0.4375,0.8125,-0.125,0.9312290266094587,-0.4375,-0.8125,-0.125
1435297158400,-0.125,0,0.1875,0.22534695471649932,-0.125,0,0.1875
1435297158599,-0.75,2.8125,0.25,2.9214989731300607,-0.75,-2.8125,0.25
1435297158997,-0.5,0.875,0.25,1.0383279828647594,-0.5,-0.875,0.25
1435297158998,-0.3125,0.875,0,0.9291292967074066,-0.3125,-0.875,0
1435297159195,0,1.6875,0.0625,1.688657010763287,0,-1.6875,0.0625
1435297159395,-0.5,1.3125,0,1.4045128158902644,-0.5,-1.3125,0
1435297159593,0,0.1875,-0.375,0.4192627457812106,0,-0.1875,-0.375
1435297159792,-1.375,0.4375,0.1875,1.455055840852852,-1.375,-0.4375,0.1875
1435297159991,-0.625,0.9375,0.375,1.1875,-0.625,-0.9375,0.375
1435297160190,-0.4375,0.8125,0.25,0.9560661587986472,-0.4375,-0.8125,0.25
1435297160586,-0.3125,0.8125,0.1875,0.8904879280484379,-0.3125,-0.8125,0.1875
1435297160588,-0.1875,1.625,0.25,1.6547752868592158,-0.1875,-1.625,0.25
1435297160786,-0.3125,1.4375,0.125,1.4763764763772145,-0.3125,-1.4375,0.125
1435297160984,-0.3125,0,0.3125,0.4419417382415922,-0.3125,0,0.3125
